"8/1/2025","Fever - Onebox","Software Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","50","50","50","","","","","",""
"8/1/2025","Fever - Onebox","Frontend Engineer","Frontend","","Barcelona","Hybrid","EUR","30","40","50","","","","","",""
"8/1/2025","Openfort","Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","55","62.5","70","","","","","",""
"8/1/2025","Infomed Software","DevOps Engineer","Devops","","Barcelona","Hybrid","EUR","45","50","55","","","","","",""
"8/1/2025","Nostrum Biodiscovery","Junior Full Stack Developer","Full-stack","IC-1","Barcelona","Hybrid","EUR","25","30","35","","","","","",""
"8/1/2025","Gartner","Software Engineer (Master Data Management)","Data","","Barcelona","In Office","EUR","45","48","51","","","","","",""
"8/1/2025","Kantox","Ruby On Rails Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/1/2025","Hireflix (Spin-off)","Full-Stack/Cofounder (15% Equity) AI Native/HRTech","Full-stack","","Barcelona","In Office","EUR","40","50","60","","","","","",""
"8/1/2025","LuxExperience","Mobile Team Lead","Mobile","M-1","Barcelona","In Office","EUR","70","75","80","","","","","",""
"8/1/2025","Sage","Site Reliability Engineer","Devops","","Barcelona","Hybrid","EUR","45","47.5","50","","","","","",""
"8/1/2025","Allianz Technology","Senior Frontend Developer with Angular","Frontend","IC-3","Barcelona","In Office","EUR","50","51.5","53","","","","","",""
"8/1/2025","Infomed Software","Full-Stack Developer","Full-stack","","Barcelona","Hybrid","EUR","40","42.5","45","","","","","",""
"8/1/2025","Joko","AI Automation Engineer","Machine Learning","","Barcelona","In Office","EUR","60","75","90","","","","","",""
"8/1/2025","Reverse Tech","Marketing Data Analyst","Data","","Remote","Full Remote","EUR","40","45","50","","","","","",""
"8/1/2025","Reverse Tech","MarTech Tracking & Tag Management Specialist","Data","","Remote","Full Remote","EUR","50","55","60","","","","","",""
"8/1/2025","bsport","Product Designer","Product","","Barcelona","In Office","EUR","45","55","65","","","","","",""
"8/1/2025","bsport","Product Operations Manager","Product","M-2","Barcelona","In Office","EUR","45","57.5","70","","","","","",""
"8/1/2025","Genesy.AI","Head of Engineering","Management","","Barcelona","In Office","EUR","80","90","100","","","","","",""
"8/1/2025","Deale","Frontend Developer","Frontend","","Barcelona","In Office","EUR","35","38.5","42","","","","","",""
"8/1/2025","Kantox","Ruby on Rails Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/1/2025","Genesy.AI","Senior Backend Engineer","Backend","IC-3","Barcelona","In Office","EUR","65","72.5","80","","","","","",""
"8/1/2025","Genesy.ai","Senior Frontend Software Engineer","Frontend","IC-3","Barcelona","In Office","EUR","60","67.5","75","","","","","",""
"8/1/2025","Nester","Engineering Manager","Management","M-2","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/1/2025","zynap","Integrations Specialist","Backend","IC-2","Barcelona","In Office","EUR","35","45","55","","","","","",""
"8/1/2025","zynap","Junior Go Developer","Backend","IC-1","Barcelona","In Office","EUR","25","32.5","40","","","","","",""
"8/1/2025","KION Group","Fullstack Software Engineer","Full-stack","","Barcelona","Hybrid","EUR","45","50","55","","","","","",""
"8/1/2025","Henry Schein One","Full-Stack Developer","Full-stack","","Barcelona","Hybrid","EUR","40","44","48","","","","","",""
"8/1/2025","Rebrandly","Technical Lead","Backend","IC-6","Remote","Full Remote","EUR","90","100","110","","","","","",""
"8/1/2025","Promofarma","Data Scientist","Data","","Barcelona","Hybrid","EUR","40","45","50","","","","","",""
"8/1/2025","Dopelist","Lead AI Engineer","Machine Learning","IC-6","Barcelona","Hybrid","EUR","60","65","70","","","","","",""
"8/1/2025","Cala AI","DevOps Engineer","Devops","","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/1/2025","Tennis-Point","Tech Lead (Shopify)","Frontend","IC-6","Barcelona","Hybrid","EUR","55","60","65","","","","","",""
"8/1/2025","SEAT CODE","Android Engineer (Security Vehicle & Smartphone)","Mobile","","Barcelona","Hybrid","EUR","48","49","50","","","","","",""
"9/1/2025","ZenRows","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","70","95","120","","","","","",""
"9/1/2025","Caravelo","Staff Engineer (VUE)","Frontend","IC-4","Barcelona","In Office","EUR","60","67.5","75","","","","","",""
"9/1/2025","Caravelo","Backend Developer (Java)","Backend","IC-2","Barcelona","In Office","EUR","40","47.5","55","","","","","",""
"9/1/2025","QuestDB","Core Database Engineer","Database","","Remote","Full Remote","EUR","80","115","150","","","","","",""
"9/1/2025","DocMorris","(Junior) AI Automation Specialist (m/w/d)","Machine Learning","IC-1","Remote","Full Remote","EUR","45","50","55","","","","","",""
"9/1/2025","DocMorris","Full Stack Engineer (m/w/d)","Full-stack","","Barcelona","Hybrid","EUR","45","50.5","56","","","","","",""
"9/1/2025","IBM - StreamSets","Senior Software Engineer","Backend","IC-3","Barcelona","In Office","EUR","51","64.5","78","","","","","",""
"9/1/2025","New Relic","Senior Software Engineer, Data Streaming","Data","IC-3","Barcelona","Hybrid","EUR","69","82","95","","","","","",""
"9/1/2025","Livo","Lead Product Designer","Product","IC-6","Barcelona","In Office","EUR","65","72.5","80","","","","","",""
"9/1/2025","Down","Senior/Lead iOS eng","Mobile","IC-6","Remote","Full Remote","USD","84","96","108","","","","","",""
"9/1/2025","cofi.ai","Backend Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","45","50","55","","","","","",""
"9/1/2025","SNLG.","Founding Platform Engineer","Devops","","Barcelona","In Office","EUR","80","90","100","","","","","",""
"9/1/2025","Rover","Lead / Senior Software Engineer","Backend","IC-6","Barcelona","In Office","EUR","65","72.5","80","","","","","",""
"9/1/2025","Rover","Senior Frontend Platform Engineer","Frontend","IC-3","Barcelona","In Office","EUR","65","72.5","80","","","","","",""
"9/1/2025","Valeria","Senior Software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","60","65","70","","","","","",""
"9/1/2025","XCEED","Frontend Engineer (SSR, ReactJS, NextJS)","Frontend","","Remote","Full Remote","EUR","35","40","45","","","","","",""
"9/1/2025","Mitek Systems","Sr Manager, Software Engineering","Management","M-2","Remote","Full Remote","EUR","70","80","90","","","","","",""
"9/1/2025","Teleclinic","Senior Backend Engineer","Backend","IC-3","Remote","Full Remote","EUR","90","90","90","","","","","",""
"9/1/2025","Nutanix","Technical Support Engineer (SRE)","Devops","","Barcelona","In Office","EUR","45","52.5","60","","","","","",""
"9/1/2025","Darma.ai","Lead Software Engineer (Python)","Backend","IC-6","Barcelona","In Office","EUR","120","120","120","","","","","",""
"9/1/2025","Edpuzzle","Site Reliability Engineer","Devops","","Barcelona","Hybrid","EUR","43","50.5","58","","","","","",""
"9/1/2025","Deblock","Senior Backend Engineer (Go)","Backend","IC-3","Remote","Full Remote","USD","120","130","140","","","","","",""
"9/1/2025","The Agile Monkeys","React Team Lead","Frontend","M-1","Remote","Full Remote","EUR","85","102.5","120","","","","","",""
"9/1/2025","Happening","Senior Front End Software Engineer","Frontend","IC-3","Remote","Full Remote","EUR","70","85","100","","","","","",""
"9/1/2025","Edpuzzle","Junior QA Engineer","QA","IC-1","Barcelona","Hybrid","EUR","30","31.5","33","","","","","",""
"9/1/2025","Polar.sh","Staff Software Engineer","Backend","IC-4","Remote","Full Remote","USD","120","135","150","","","","","",""
"9/1/2025","BLING","Lead Software Engineer","Backend","IC-6","Barcelona","Hybrid","EUR","70","70","70","","","","","",""
"9/1/2025","BLING","Staff Backend Engineer (Python/Django)","Backend","IC-4","Barcelona","Hybrid","EUR","70","80","90","","","","","",""
"9/1/2025","Holded","Senior Data Engineer","Data","IC-3","Barcelona","In Office","EUR","60","65","70","","","","","",""
"9/1/2025","Holded","Senior Backend Developer","Backend","IC-3","Barcelona","In Office","EUR","50","60","70","","","","","",""
"9/1/2025","Holded","Senior Frontend Engineer","Frontend","IC-3","Barcelona","In Office","EUR","40","50","60","","","","","",""
"9/1/2025","Holded","Site Reliability Engineering","Devops","","Barcelona","In Office","EUR","50","55","60","","","","","",""
"9/1/2025","Holded","React Native Developer","Mobile","","Barcelona","In Office","EUR","40","47.5","55","","","","","",""
"9/1/2025","DocMorris","Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","45","49","53","","","","","",""
"9/1/2025","Dynatrace","Team Captain and Software Engineer","Management","","Barcelona","In Office","EUR","55","65","75","","","","","",""
"9/1/2025","Sage","Senior Frontend Engineer","Frontend","IC-3","Barcelona","Hybrid","EUR","50","55","60","","","","","",""
"9/1/2025","Gartner","Master Data Management Engineer (Java & AWS)","Data","","Barcelona","In Office","EUR","50","52.5","55","","","","","",""
"9/1/2025","Gartner","Software Engineer MDM Java","Data","","Barcelona","In Office","EUR","50","52.5","55","","","","","",""
"9/1/2025","Gartner","Software Engineer (Master Data Management)","Data","","Barcelona","In Office","EUR","50","52.5","55","","","","","",""
"9/1/2025","Dynatrace","Java Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","50","57.5","65","","","","","",""
"9/1/2025","ZenRows","Senior/Staff Software Engineer","Backend","IC-4","Remote","Full Remote","EUR","100","130","160","","","","","",""
"9/1/2025","HomeBuddy","Senior Backend Engineer","Backend","IC-3","Remote","Full Remote","USD","72","76","80","","","","","",""
"9/1/2025","Proton","iOS Test Automation Engineer","QA","","Barcelona","In Office","EUR","60","60","60","","","","","",""
"9/1/2025","zynap","Frontend Engineer","Frontend","","Barcelona","In Office","EUR","40","45","50","","","","","",""
"9/1/2025","Axmed","Data Engineer - Freelance (Full or Part time)","Data","","Remote","Full Remote","USD","48","48","48","","","","","",""
"10/1/2025","Deepdots","DevOps Engineer","Devops","","Remote","Full Remote","EUR","50","52.5","55","","","","","",""
"10/1/2025","Edpuzzle","Software Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","38","43.5","49","","","","","",""
"10/1/2025","Lunna Health","Junior/Mid Fullstack Developer (Next.js + Prisma)","Full-stack","IC-1","Barcelona","Hybrid","EUR","30","32.5","35","","","","","",""
"10/1/2025","New Relic","Senior Software Engineer, Data Streaming","Data","IC-3","Remote","Full Remote","EUR","69","82","95","","","","","",""
"10/1/2025","Deepdtos","DevOps Engineer","Devops","","Remote","Full Remote","EUR","50","52.5","55","","","","","",""
"10/1/2025","Permisso","Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","45","55","65","","","","","",""
"10/1/2025","Rover","Lead / Senior Software Engineer","Backend","IC-4","Barcelona","In Office","EUR","65","75","85","","","","","",""
"10/1/2025","Rover","Senior Product Engineer","Product","IC-3","Barcelona","In Office","EUR","65","75","85","","","","","",""
"10/1/2025","Rover","Senior Frontend Platform Engineer","Frontend","IC-3","Barcelona","In Office","EUR","65","75","85","","","","","",""
"10/1/2025","Atlast","Founding Engineer (Equity-First) Full or Part Time","Backend","IC-5","Barcelona","Hybrid","EUR","40","40","40","","","","","",""
"10/1/2025","talky-app.com","Founding Unity Game Developer (Equity First)","Mobile","","Barcelona","In Office","EUR","70","85","100","","","","","",""
"10/1/2025","Deale","Frontend Developer - React","Frontend","","Barcelona","In Office","EUR","35","38.5","42","","","","","",""
"10/1/2025","bsport","Head of Design","Product","","Barcelona","In Office","EUR","70","85","100","","","","","",""
"10/1/2025","isolutions","Senior Software Engineer .NET and Azure","Backend","IC-3","Barcelona","In Office","EUR","50","55","60","","","","","",""
"10/1/2025","Ovianta","Senior Full-stack Software Engineer","Full-stack","IC-3","Remote","Full Remote","EUR","55","57.5","60","","","","","",""
"10/1/2025","Impulsum","Senior Frontend Developer","Frontend","IC-3","Barcelona","Hybrid","USD","70","80","90","","","","","",""
"10/1/2025","Sateliot","Senior Software Engineer C/C++","Backend","IC-3","Barcelona","In Office","EUR","50","55","60","","","","","",""
"10/1/2025","Qida","Backend Django Developer Senior","Backend","IC-3","Barcelona","In Office","EUR","50","55","60","","","","","",""
"10/1/2025","Henry Schein One","DevOps Engineer","Devops","","Barcelona","Hybrid","EUR","45","47.5","50","","","","","",""
"10/1/2025","WIRIS","Software Development Team Lead","Management","M-1","Barcelona","In Office","EUR","45","50","55","","","","","",""
"10/1/2025","Qida","Frontend React Developer Senior","Frontend","IC-3","Barcelona","In Office","EUR","45","50","55","","","","","",""
"10/1/2025","Law BusinessResearch","Tech Lead (PHP)","Backend","IC-6","Barcelona","Hybrid","EUR","55","62.5","70","","","","","",""
"10/1/2025","Codurance","Principal Software Craftsperson","Backend","IC-5","Remote","Full Remote","EUR","70","75","80","","","","","",""
"10/1/2025","Viaplay Group","Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","45","50","55","","","","","",""
"10/1/2025","Viaplay Group","iOS Developer (mid-level)","Mobile","IC-2","Barcelona","In Office","EUR","45","50","55","","","","","",""
"10/1/2025","Conduit","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","USD","100","125","150","","","","","",""
"10/1/2025","Conduit","Senior Fullsatck Engineer","Full-stack","IC-3","Remote","Full Remote","USD","100","125","150","","","","","",""
"10/1/2025","Buffer","Senior Product Engineer (Frontend) - Growth","Frontend","IC-3","Remote","Full Remote","USD","156","179","202","","","","","",""
"10/1/2025","Buffer","Senior Product Engineer (Backend)","Backend","IC-3","Remote","Full Remote","USD","156","179","202","","","","","",""
"10/1/2025","Buffer","Senior Backend Engineer (Platform and API)","Backend","IC-3","Remote","Full Remote","USD","156","179","202","","","","","",""
"10/1/2025","Front Street","Senior Python Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"10/1/2025","Front Street","Senior Frontend Engineer","Frontend","IC-3","Barcelona","Hybrid","EUR","40","50","60","","","","","",""
"10/1/2025","Docmorris","Data Scientist","Data","","Barcelona","Hybrid","EUR","40","47.5","55","","","","","",""
"10/1/2025","Docmorris","Data Analyst","Data","","Barcelona","Hybrid","EUR","40","47.5","55","","","","","",""
"10/1/2025","Altan","Frontend Developer (Founding)","Frontend","","Barcelona","Hybrid","EUR","35","45","55","","","","","",""
"10/1/2025","Altan","Backend Developer (Founding)","Backend","IC-3","Barcelona","Hybrid","EUR","35","45","55","","","","","",""
"10/1/2025","Marzee","Freelance Full-Stack developer","Full-stack","","Remote","Full Remote","EUR","50","50","50","","","","","",""
"10/1/2025","Oliva","Senior Product Engineer","Product","IC-3","Barcelona","In Office","EUR","65","75","85","","","","","",""
"10/1/2025","Wikifarmer","Senior Backend Engineer","Backend","IC-3","Remote","Full Remote","EUR","60","66","72","","","","","",""
"10/1/2025","Oliva","Senior Software Eng","Backend","IC-3","Barcelona","Hybrid","EUR","50","65","80","","","","","",""
"10/1/2025","Melow","Senior Artificial Intelligence Engineer","Machine Learning","IC-3","Remote","Full Remote","USD","80","92.5","105","","","","","",""
"10/1/2025","Universitat Autonoma","Professor d'adnimistracio de sistemes informatics","Devops","","Barcelona","In Office","EUR","33","33","33","","","","","",""
"10/1/2025","Aetion (Datavant)","Senior ML/ AI Engineer","Machine Learning","IC-3","Barcelona","In Office","EUR","80","85","90","","","","","",""
"10/1/2025","New Relic","Senior Software Engineer - Data Streaming","Data","IC-3","Remote","Full Remote","EUR","69","82","95","","","","","",""
"10/1/2025","Dynatrace","Senior Cross-Platform (Software Engineer","Mobile","IC-3","Barcelona","In Office","EUR","55","65","75","","","","","",""
"10/1/2025","Promofarma/Docmorris","Full-Stack Software Engineer (React-Node.js-PHP)","Full-stack","","Barcelona","In Office","EUR","56","56","56","","","","","",""
"10/1/2025","Livo Health","Senior Software Engineer (Java/Kotlin)","Backend","IC-3","Barcelona","Hybrid","EUR","70","80","90","","","","","",""
"10/1/2025","Argo","Front-end Engineer (React)","Frontend","","Barcelona","Hybrid","EUR","70","85","100","","","","","",""
"10/1/2025","zynap","Backend Developer (Go)","Backend","IC-2","Barcelona","In Office","EUR","45","52.5","60","","","","","",""
"10/1/2025","bsport","Senior Backend Engineer","Backend","IC-3","Barcelona","In Office","EUR","70","85","100","","","","","",""
"10/1/2025","Wikifarmer","Senior Backend Engineer (Laravel/PHP)","Backend","IC-3","Remote","Full Remote","EUR","60","66","72","","","","","",""
"10/1/2025","Wikifarmer","Mid Backend Engineer","Backend","IC-2","Remote","Full Remote","EUR","46","49.5","53","","","","","",""
"10/1/2025","Alinia AI","Backend Engineer with DevOps/SRE","Backend","IC-2","Barcelona","In Office","EUR","40","45","50","","","","","",""
"10/1/2025","Promofarma","PHP Backend Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","55","55","55","","","","","",""
"10/1/2025","The Agile Monkeys","Devops Engineer (temporary contractor)","Devops","","Remote","Full Remote","EUR","75","92.5","110","","","","","",""
"10/1/2025","Candle AI","Senior Full-Stack Engineer","Full-stack","IC-3","Barcelona","Hybrid","USD","75","87.5","100","","","","","",""
"10/1/2025","Mitek Systems","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","50","60","70","","","","","",""
"10/1/2025","Wave Mobile Money","Senior Android Engineer","Mobile","IC-3","Remote","Full Remote","USD","133","133","133","","","","","",""
"10/1/2025","GreenSwapp AI","Senior Data Engineer & Python Backend Developer","Data","IC-3","Barcelona","In Office","USD","70","77.5","85","","","","","",""
"10/1/2025","Gartner","Principal FS Software Engineer (Java, ReactJS)","Full-stack","IC-5","Barcelona","In Office","EUR","95","97.5","100","","","","","",""
"10/1/2025","Edpuzzle","Site Reliability Engineer (SRE)","Devops","","Barcelona","Hybrid","EUR","45","52","59","","","","","",""
"10/1/2025","Red Hat","Principal Site Reliability Engineer","Devops","IC-5","Remote","Full Remote","EUR","65","86","107","","","","","",""
"10/1/2025","openfort","Software Engineer (Backend)","Backend","IC-2","Barcelona","In Office","EUR","60","70","80","","","","","",""
"10/1/2025","bsport","Technical Project Manager","Management","M-2","Barcelona","In Office","EUR","50","60","70","","","","","",""
"10/1/2025","Buffer","Engineering Manager","Management","M-2","Remote","Full Remote","USD","173","187.5","202","","","","","",""
"10/1/2025","Zapier","Site Reliability Engineer - Europe","Devops","","Remote","Full Remote","EUR","110","110","110","","","","","",""
"10/1/2025","Zapier","Sr. Applied AI Engineer","Machine Learning","IC-3","Remote","Full Remote","EUR","135","167.5","200","","","","","",""
"10/1/2025","Alinia AI","Lead Backend Engineer","Backend","IC-6","Barcelona","In Office","EUR","60","67.5","75","","","","","",""
"10/1/2025","Voodoo.io","Lead Backend Engineer","Backend","IC-6","Barcelona","Hybrid","EUR","80","85","90","","","","","",""
"10/1/2025","Kodify","Site Reliability Engineer (Node.JS)","Devops","","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"10/1/2025","FCTG","Engineering Lead - Ruby","Backend","IC-6","Barcelona","Hybrid","EUR","60","67.5","75","","","","","",""
"10/1/2025","FCTG","Senior Software Engineer - Ruby","Backend","IC-3","Barcelona","Hybrid","EUR","50","55","60","","","","","",""
"11/1/2025","CloudPay","Senior Software Engineer (Backend Kotlin)","Backend","IC-3","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"11/1/2025","Parallel","Senior Software Engineer (Node/React/AWS)","Full-stack","IC-3","Barcelona","In Office","EUR","60","67.5","75","","","","","",""
"11/1/2025","isolutions AG","Dynamics 365 CRM Developer","Backend","IC-2","Barcelona","Hybrid","EUR","45","52.5","60","","","","","",""
"11/1/2025","isolutions AG","Solution Architect Dynamics 365 CRM","Architecture","IC-7","Barcelona","Hybrid","EUR","60","70","80","","","","","",""
"11/1/2025","HappyScribe","Staff Product Engineer","Product","IC-4","Barcelona","In Office","EUR","70","80","90","","","","","",""
"11/1/2025","HappyScribe","Product Engineer (Growth)","Product","","Barcelona","In Office","EUR","50","55","60","","","","","",""
"11/1/2025","Biocatch","Senior Full Stack Developer","Full-stack","IC-3","Barcelona","In Office","EUR","65","77.5","90","","","","","",""
"11/1/2025","IFCO Systems","Senior Software Engineer (Java)","Backend","IC-3","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"11/1/2025","Altan","Go & Python Backend Developer","Backend","IC-2","Barcelona","Hybrid","EUR","45","57.5","70","","","","","",""
"11/1/2025","Flanks","AI Gen & ML Engineer","Machine Learning","","Barcelona","In Office","EUR","40","50","60","","","","","",""
"11/1/2025","Flywire","Senior Software Engineer II, Payments Platform","Backend","IC-3","Remote","Full Remote","EUR","65","75","85","","","","","",""
"11/1/2025","Ticketdoor","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","60","60","60","","","","","",""
"11/1/2025","Impress","Frontend Developer","Frontend","","Barcelona","Hybrid","EUR","40","45","50","","","","","",""
"11/1/2025","Impress","QA Engineer","QA","","Barcelona","Hybrid","EUR","24","30","36","","","","","",""
"11/1/2025","RoomPriceGenie","QA Lead","QA","IC-6","Remote","Full Remote","EUR","70","75","80","","","","","",""
"11/1/2025","AthenAI Tech Labs","AI Full-Stack Engineer","Machine Learning","","Remote","Full Remote","EUR","50","55","60","","","","","",""
"11/1/2025","Allianz Technology","Cloud Security and Network Engineer","Devops","","Barcelona","Hybrid","EUR","55","60","65","","","","","",""
"11/1/2025","Rover","Lead / Senior Software Engineer","Backend","IC-6","Barcelona","In Office","EUR","70","77.5","85","","","","","",""
"11/1/2025","Rover","Senior Product Engineer","Product","IC-3","Barcelona","In Office","EUR","70","77.5","85","","","","","",""
"11/1/2025","Rover","Fullstack Software Engineer","Full-stack","","Barcelona","In Office","EUR","50","57.5","65","","","","","",""
"11/1/2025","Rover","Senior Frontend Platform Engineer","Frontend","IC-3","Barcelona","In Office","EUR","70","77.5","85","","","","","",""
"11/1/2025","Aetion/ Datavant","Full Stack Engineer (Mid, Senior or Staff level)","Full-stack","IC-2","Barcelona","In Office","EUR","55","77.5","100","","","","","",""
"11/1/2025","Aetion/ Datavant","Senior AI/ ML Engineer","Machine Learning","IC-3","Barcelona","In Office","EUR","80","85","90","","","","","",""
"11/1/2025","Glovo","Android Engineer","Mobile","","Barcelona","In Office","EUR","62","66","70","","","","","",""
"11/1/2025","Glovo","Sr Android Engineer","Mobile","IC-3","Barcelona","In Office","EUR","78","86.5","95","","","","","",""
"11/1/2025","Glovo","Engineering Manager, Android","Management","M-2","Barcelona","In Office","EUR","93","98","103","","","","","",""
"11/1/2025","Glovo","Engineering Manager, Backend","Management","M-2","Barcelona","In Office","EUR","93","98","103","","","","","",""
"11/1/2025","Glovo","Staff Android Engineer","Mobile","IC-4","Barcelona","In Office","EUR","93","98","103","","","","","",""
"11/1/2025","Innovamat","Full Stack Developer","Full-stack","","Barcelona","In Office","EUR","45","47.5","50","","","","","",""
"11/1/2025","AthenAI Labs","Frontend Developer (with desirable UX background)","Frontend","","Remote","Full Remote","EUR","50","55","60","","","","","",""
"11/1/2025","Seqera","Senior Software Engineer – Growth/AI","Machine Learning","IC-3","Barcelona","In Office","EUR","65","75","85","","","","","",""
"11/1/2025","Seqera.io","Senior Software Engineer","Backend","IC-3","Barcelona","In Office","EUR","65","72.5","80","","","","","",""
"11/1/2025","Henry Schein One","Mid-senior DevOps Engineer","Devops","IC-2","Barcelona","Hybrid","EUR","45","47.5","50","","","","","",""
"11/1/2025","TetraxAI","Sr Software Engineer - Fullstack - Founding Team","Full-stack","IC-3","Barcelona","In Office","EUR","60","70","80","","","","","",""
"11/1/2025","TetraxAI","ML/AI Engineer - Founding Team","Machine Learning","","Barcelona","In Office","EUR","60","70","80","","","","","",""
"11/1/2025","Wikifarmer","Senior Backend Engineer (PHP/Laravel)","Backend","IC-3","Remote","Full Remote","EUR","60","66","72","","","","","",""
"11/1/2025","Livo","Senior Backend developer","Backend","IC-3","Barcelona","Hybrid","EUR","70","80","90","","","","","",""
"11/1/2025","RoomPriceGenie","Sr. Fullstack / BE Python with some React","Full-stack","IC-3","Remote","Full Remote","EUR","75","80","85","","","","","",""
"11/1/2025","RoomPriceGenie","Engineering Manager","Management","M-2","Remote","Full Remote","EUR","85","90","95","","","","","",""
"11/1/2025","Promofarma","PHP Backend Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","33","39","45","","","","","",""
"11/1/2025","Altan.ai","Go & Python Software Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","45","55","65","","","","","",""
"11/1/2025","Flagsmith","Technical Support Eng / Junior DevOps Eng","Devops","IC-1","Barcelona","Hybrid","EUR","40","50","60","","","","","",""
"11/1/2025","Flanks","Senior Front End Engineer","Frontend","IC-3","Barcelona","In Office","EUR","50","65","80","","","","","",""
"11/1/2025","Flanks","Mid Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","30","37.5","45","","","","","",""
"11/1/2025","Preply","Senior Back-End Engineer I","Backend","IC-3","Barcelona","Hybrid","EUR","75","80","85","","","","","",""
"11/1/2025","Flanks","API & Data Integration Engineer","Data","","Barcelona","In Office","EUR","32","36","40","","","","","",""
"11/1/2025","Red Points","DevOps Engineer","Devops","","Barcelona","In Office","EUR","45","47.5","50","","","","","",""
"11/1/2025","zynap","Senior Python Developer","Backend","IC-3","Barcelona","In Office","EUR","40","45","50","","","","","",""
"11/1/2025","The Agile Monkeys","Tech Lead - Contractor (Python, Typescript)","Backend","IC-6","Remote","Full Remote","EUR","80","92.5","105","","","","","",""
"11/1/2025","Homebuddy","Senior Backend Engineer","Backend","IC-3","Remote","Full Remote","EUR","92","92","92","","","","","",""
"11/1/2025","Voodoo.io","Staff Backend Engineer","Backend","IC-4","Remote","Full Remote","EUR","90","100","110","","","","","",""
"11/1/2025","Altan AI","Frontend Developer","Frontend","","Barcelona","In Office","EUR","35","45","55","","","","","",""
"11/1/2025","Integrated Worlds","DevOps Engineer","Devops","","Remote","Full Remote","EUR","60","65","70","","","","","",""
"11/1/2025","Holded","Senior Backend Developer","Backend","IC-3","Barcelona","In Office","EUR","50","60","70","","","","","",""
"11/1/2025","Holded","Senior Frontend Developer","Frontend","IC-3","Barcelona","In Office","EUR","40","50","60","","","","","",""
"11/1/2025","Cala","DevOps Engineer","Devops","","Barcelona","In Office","EUR","50","60","70","","","","","",""
"11/1/2025","Sateliot","DevOps - Observability Engineer","Devops","","Barcelona","In Office","EUR","45","50","55","","","","","",""
"11/1/2025","Sateliot","IT Program Manager","Management","M-2","Barcelona","In Office","EUR","35","40","45","","","","","",""
"11/1/2025","Sateliot","DevOps - Automation Engineer","Devops","","Barcelona","In Office","EUR","45","50","55","","","","","",""
"11/1/2025","Sateliot","Senior Full Stack Developer","Full-stack","IC-3","Barcelona","In Office","EUR","45","50","55","","","","","",""
"11/1/2025","Dynatrace","Senior AI Researcher for Digital Experience","Machine Learning","IC-3","Barcelona","Hybrid","EUR","75","82.5","90","","","","","",""
"11/1/2025","Preply","Engineering Manager","Management","M-2","Barcelona","In Office","EUR","70","90","110","","","","","",""
"11/1/2025","EdgeTier","Technical Lead","Backend","IC-6","Barcelona","Hybrid","EUR","70","75","80","","","","","",""
"11/1/2025","EdgeTier","Senior Backend Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","60","70","80","","","","","",""
"11/1/2025","EdgeTier","Backend Developer (mid-level)","Backend","IC-2","Barcelona","Hybrid","EUR","47","51","55","","","","","",""
"11/1/2025","Joko","Senior/Staff React Native Engineer","Mobile","IC-4","Barcelona","Hybrid","EUR","80","105","130","","","","","",""
"11/1/2025","Flanks","Senior Vue/Nuxt Frontend Engineer","Frontend","IC-3","Barcelona","In Office","EUR","40","50","60","","","","","",""
"11/1/2025","Flanks","Senior Security Engineer","Devops","IC-3","Barcelona","In Office","EUR","50","60","70","","","","","",""
"11/1/2025","KOA Biotech","Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","35","40","45","","","","","",""
"11/1/2025","a4i","Senior Node Product Engineer","Backend","IC-3","Barcelona","In Office","EUR","110","120","130","","","","","",""
"11/1/2025","Livo Health","Senior Backend Engineer (Java/Kotlin)","Backend","IC-3","Barcelona","In Office","EUR","70","85","100","","","","","",""
"12/1/2025","Homyspace","Senior Full Stack Developer (Rails)","Full-stack","IC-3","Remote","Full Remote","EUR","40","47.5","55","","","","","",""
